city,state_id,lat,lng
Keystone Heights,FL,29.7812,-82.0340
Topanga,CA,34.0964,-118.6053
North Star,DE,39.7550,-75.7331
White Oak,PA,40.3415,-79.8007
Orosi,CA,36.5434,-119.2903
Rockton,IL,42.4500,-89.0629
Park City,IL,42.3522,-87.8915
Ashland,PA,40.7811,-76.3451
Florence,CO,38.3836,-105.1114
Highlands,TX,29.8130,-95.0577
Edgerton,WI,42.8385,-89.0699
Old Town,ME,44.9491,-68.7249
New London,WI,44.3950,-88.7394
McCook,NE,40.2046,-100.6214
North Bend,WA,47.4900,-121.7742
Etowah,NC,35.3061,-82.5902
Hiawatha,IA,42.0547,-91.6911
Hubbard,OH,41.1595,-80.5672
River Rouge,MI,42.2731,-83.1246
Hillcrest,NY,41.1298,-74.0350
Sandwich,IL,41.6496,-88.6177
Belen,NM,34.7115,-106.7985
Inverness,FL,28.8397,-82.3437
Marion,VA,36.8389,-81.5135
Cotati,CA,38.3279,-122.7092
Mills River,NC,35.3853,-82.5854
Woodlawn,MD,38.9505,-76.9000
Saranac Lake,NY,44.3245,-74.1314
West Concord,MA,42.4518,-71.4035
Sanibel,FL,26.4534,-82.1023
Farmington,AR,36.0370,-94.2537
Soldotna,AK,60.4862,-151.0672
Welcome,SC,34.8204,-82.4600
New Bremen,OH,40.4356,-84.3777
Mentor-on-the-Lake,OH,41.7135,-81.3650
Baywood,NY,40.7533,-73.2900
Middletown,PA,40.6441,-75.3244
Farr West,UT,41.3015,-112.0318
Ephrata,WA,47.3122,-119.5340
Lihue,HI,21.9728,-159.3541
Pembroke,NC,34.6766,-79.1934
Steele Creek,AK,64.9295,-147.3955
University of California-Davis,CA,38.5374,-121.7576
Providence Village,TX,33.2363,-96.9611
Webster City,IA,42.4623,-93.8167
Inverness,IL,42.1152,-88.1019
Clarkston,WA,46.4161,-117.0505
Montpelier,VT,44.2658,-72.5717
Tolleson,AZ,33.4484,-112.2561
New Roads,LA,30.6959,-91.4537
Ponchatoula,LA,30.4402,-90.4428
Oroville East,CA,39.4947,-121.4866
Plumas Lake,CA,38.9924,-121.5580
Winsted,CT,41.9268,-73.0675
Skiatook,OK,36.3694,-95.9819
Pomona,NJ,39.4687,-74.5501
Charles City,IA,43.0644,-92.6745
Yreka,CA,41.7292,-122.6312
Stanwood,WA,48.2449,-122.3425
Leola,PA,40.0915,-76.1891
St. Joseph,MN,45.5611,-94.3081
Canóvanas,PR,18.3782,-65.9056
Hudsonville,MI,42.8631,-85.8628
Spring Hill,KS,38.7565,-94.8200
Philadelphia,MS,32.7761,-89.1221
Bellbrook,OH,39.6384,-84.0863
Northridge,OH,39.9971,-83.7770
Dayton,NJ,40.3815,-74.5137
Gibsonville,NC,36.0991,-79.5417
Southgate,FL,27.3082,-82.5096
Dade City,FL,28.3568,-82.1942
Greenville,NY,40.9981,-73.8194
Winooski,VT,44.4951,-73.1843
Middleborough Center,MA,41.8945,-70.9260
Rockville,CT,41.8667,-72.4528
Homeland,CA,33.7459,-117.1132
Bryans Road,MD,38.6144,-77.0850
Valley Center,KS,37.8333,-97.3645
Ormond-by-the-Sea,FL,29.3436,-81.0677
Umatilla,OR,45.9120,-119.3145
Strasburg,VA,38.9961,-78.3548
Oak Grove,KY,36.6686,-87.4216
Geneva,OH,41.8006,-80.9461
Whiteville,NC,34.3306,-78.7013
South Lockport,NY,43.1377,-78.6864
Franklin,CA,37.3277,-120.5321
Centerville,SC,34.5256,-82.7161
Woodlake,VA,37.4216,-77.6783
Wellington,KS,37.2622,-97.4282
Longboat Key,FL,27.3926,-82.6341
Meraux,LA,29.9284,-89.9179
Connellsville,PA,40.0158,-79.5899
Hardeeville,SC,32.2951,-81.0318
Torrington,WY,42.0658,-104.1623
New Cumberland,PA,40.2298,-76.8763
Kaufman,TX,32.5769,-96.3160
Huron,CA,36.2041,-120.0961
Moab,UT,38.5701,-109.5477
Wildwood,FL,28.8014,-82.0058
Pinehurst,MA,42.5334,-71.2340
Ralston,NE,41.2005,-96.0354
Northport,NY,40.9036,-73.3446
Wauseon,OH,41.5532,-84.1410
Delphos,OH,40.8481,-84.3368
St. Louis,MI,43.4082,-84.6118
Lampasas,TX,31.0640,-98.1824
Herkimer,NY,43.0282,-74.9927
Pleasantville,NY,41.1378,-73.7827
Neptune Beach,FL,30.3165,-81.4118
Napili-Honokowai,HI,20.9767,-156.6646
Crystal City,TX,28.6909,-99.8257
Williston Park,NY,40.7587,-73.6465
Union Grove,WI,42.6863,-88.0495
Kenwood,OH,39.2067,-84.3746
Lakes of the Four Seasons,IN,41.4074,-87.2203
Richland,MS,32.2309,-90.1592
Belle Isle,FL,28.4724,-81.3491
Bedford,VA,37.3360,-79.5179
Woodstock,VA,38.8750,-78.5160
Franklin,NC,35.1798,-83.3808
Emmitsburg,MD,39.7051,-77.3216
Willows,CA,39.5149,-122.1995
East Hills,NY,40.7958,-73.6292
Oakdale,NY,40.7373,-73.1345
La Feria,TX,26.1544,-97.8255
New Albany,MS,34.4909,-89.0201
Midland Park,NJ,40.9952,-74.1411
Landen,OH,39.3153,-84.2770
Alta Sierra,CA,39.1237,-121.0523
Dunellen,NJ,40.5903,-74.4656
Corbin,KY,36.9321,-84.1004
Milan,TN,35.9126,-88.7554
Jackson,WI,43.3237,-88.1660
Riverdale Park,MD,38.9642,-76.9266
Knoxville,IA,41.3188,-93.1024
Lander,WY,42.8313,-108.7599
Unionville,NC,35.0716,-80.5173
Gunnison,CO,38.5455,-106.9225
Hornsby Bend,TX,30.2450,-97.5833
South Monrovia Island,CA,34.1234,-117.9958
Morrow,GA,33.5816,-84.3392
Interlaken,CA,36.9505,-121.7363
Acton,CA,34.4956,-118.1857
Hobart,WA,47.4120,-121.9960
Clinton,MA,42.4182,-71.6855
Enoch,UT,37.7670,-113.0449
Pacific,WA,47.2610,-122.2507
Canfield,OH,41.0315,-80.7672
Independence,OH,41.3780,-81.6385
Elsa,TX,26.2978,-97.9936
Mecca,CA,33.5767,-116.0645
Sioux Center,IA,43.0748,-96.1707
Commerce,GA,34.2133,-83.4730
East Franklin,NJ,40.4933,-74.4711
Austell,GA,33.8200,-84.6450
Glenolden,PA,39.8996,-75.2920
Parkville,PA,39.7859,-76.9686
Parkville,MO,39.2004,-94.7222
Hillsborough,NC,36.0681,-79.0994
Utuado,PR,18.2697,-66.7049
Gonzales,TX,29.5126,-97.4472
Nyack,NY,41.0919,-73.9143
Calverton,NY,40.9163,-72.7645
Wynne,AR,35.2322,-90.7894
Carneys Point,NJ,39.7075,-75.4673
Tyrone,PA,40.6764,-78.2460
Lawrenceville,IL,38.7264,-87.6873
Yardville,NJ,40.1849,-74.6603
Cottage Grove,WI,43.0910,-89.2034
De Soto,MO,38.1410,-90.5609
Palmyra,NJ,40.0025,-75.0360
Nappanee,IN,41.4452,-85.9941
Portage Lakes,OH,41.0034,-81.5347
Fair Plain,MI,42.0823,-86.4515
Atherton,CA,37.4539,-122.2032
Nibley,UT,41.6725,-111.8454
Walled Lake,MI,42.5380,-83.4786
Galliano,LA,29.4470,-90.3096
Freeland,MI,43.5198,-84.1124
Plymouth,MA,41.9539,-70.6693
Ewa Villages,HI,21.3418,-158.0390
Live Oak,FL,30.2956,-82.9847
Bonne Terre,MO,37.9209,-90.5426
Brook Highland,AL,33.4359,-86.6849
Fort Riley,KS,39.1111,-96.8138
Calipatria,CA,33.1493,-115.5056
Pinson,AL,33.7057,-86.6674
Selma,NC,35.5436,-78.2954
New Paltz,NY,41.7494,-74.0809
Marble Falls,TX,30.5649,-98.2768
Northgate,OH,39.2531,-84.5943
Lake Lorraine,FL,30.4407,-86.5657
Juana Díaz,PR,18.0532,-66.5047
Fort Myers Beach,FL,26.4324,-81.9168
Dunbar,WV,38.3688,-81.7345
Ladera Heights,CA,33.9972,-118.3740
Osceola,AR,35.6942,-89.9934
Syracuse,IN,41.4226,-85.7492
Souderton,PA,40.3110,-75.3224
Flatwoods,KY,38.5210,-82.7195
Roosevelt,UT,40.2924,-110.0093
Milton-Freewater,OR,45.9348,-118.3913
Ben Lomond,CA,37.0782,-122.0882
Fort Pierce North,FL,27.4736,-80.3594
Nebraska City,NE,40.6762,-95.8613
Sausalito,CA,37.8580,-122.4932
Batesville,MS,34.3147,-89.9249
Twin Rivers,NJ,40.2630,-74.4917
Ridley Park,PA,39.8785,-75.3251
Highland Heights,KY,39.0355,-84.4567
Barnesville,GA,33.0509,-84.1527
Lemoore Station,CA,36.2633,-119.9049
Waikele,HI,21.4025,-158.0058
Berrien Springs,MI,41.9474,-86.3403
St. Helena,CA,38.5063,-122.4682
Whitemarsh Island,GA,32.0304,-81.0109
Hudson Falls,NY,43.3042,-73.5818
Sandston,VA,37.5120,-77.3149
Noble,OK,35.1385,-97.3710
Oak Ridge,NC,36.1740,-79.9916
Fort Payne,AL,34.4557,-85.6965
Rochester,IN,41.0590,-86.1960
Orange City,IA,43.0023,-96.0566
Gateway,AK,61.5737,-149.2389
Marksville,LA,31.1247,-92.0652
Truth or Consequences,NM,33.1864,-107.2589
Rancho Calaveras,CA,38.1248,-120.8570
Nuevo,CA,33.8011,-117.1415
Laurium,MI,47.2351,-88.4382
Collinsville,VA,36.7215,-79.9121
Archbald,PA,41.5077,-75.5453
Osprey,FL,27.1914,-82.4800
Willis,TX,30.4314,-95.4832
Great Neck Plaza,NY,40.7869,-73.7261
Orland Hills,IL,41.5905,-87.8413
East End,AR,34.5554,-92.3261
Kiel,WI,43.9167,-88.0266
Mount Carmel,IL,38.4187,-87.7694
Fort Myers Shores,FL,26.7135,-81.7383
San Martin,CA,37.0829,-121.5963
West Glens Falls,NY,43.3019,-73.6874
St. Augustine Beach,FL,29.8414,-81.2713
Westmere,NY,42.6883,-73.8744
Tappan,NY,41.0269,-73.9520
Crete,NE,40.6254,-96.9575
Adel,GA,31.1272,-83.4232
Hillsboro,IL,39.1668,-89.4735
Joshua Tree,CA,34.1236,-116.3128
Keyport,NJ,40.4327,-74.2011
Stevensville,MD,38.9745,-76.3184
Brier,WA,47.7924,-122.2734
Sedona,AZ,34.8574,-111.7951
Milltown,NJ,40.4504,-74.4351
Hamilton,MT,46.2527,-114.1598
Ashland,WI,46.5801,-90.8715
Leitchfield,KY,37.4862,-86.2857
Cos Cob,CT,41.0513,-73.5931
Creswell,OR,43.9212,-123.0160
Bondurant,IA,41.6986,-93.4551
Mechanicstown,NY,41.4472,-74.3914
Wytheville,VA,36.9530,-81.0881
Stratford,NJ,39.8290,-75.0156
Catoosa,OK,36.1832,-95.7662
Paintsville,KY,37.8167,-82.8088
Pelham,NY,40.9116,-73.8075
Desert Palms,CA,33.7790,-116.2930
Bremen,GA,33.7085,-85.1495
Prairie View,TX,30.0850,-95.9897
Ocean City,MD,38.3998,-75.0715
Cochituate,MA,42.3290,-71.3576
Barberton,WA,45.7136,-122.6115
Madison Park,NJ,40.4461,-74.2959
Whitinsville,MA,42.1146,-71.6688
Southport,NY,42.0640,-76.8185
Decatur,TX,33.2262,-97.5876
Lower Allen,PA,40.2261,-76.9017
Gleneagle,CO,39.0453,-104.8288
Vandalia,IL,38.9754,-89.1117
Madison,SD,44.0062,-97.1084
Fort Meade,FL,27.7645,-81.8058
Willow Oak,FL,27.9216,-82.0244
South Valley Stream,NY,40.6557,-73.7186
Kentfield,CA,37.9481,-122.5496
Mount Ivy,NY,41.1926,-74.0297
Page,AZ,36.9426,-111.5071
Treasure Island,FL,27.7740,-82.7663
Spring Lake Park,MN,45.1161,-93.2451
Black Jack,MO,38.7993,-90.2640
Lewisburg,WV,37.8096,-80.4327
Viola,NY,41.1287,-74.0855
San Isidro,PR,18.3919,-65.8853
Springs,NY,41.0212,-72.1584
Mira Monte,CA,34.4284,-119.2853
Woodland,WA,45.9145,-122.7506
Pollock Pines,CA,38.7564,-120.5904
Laurence Harbor,NJ,40.4489,-74.2494
Clover Creek,WA,47.1404,-122.3827
Indian River Estates,FL,27.3564,-80.2983
Gulf Breeze,FL,30.3685,-87.1769
Village St. George,LA,30.3598,-91.0672
Lake Mills,WI,43.0776,-88.9054
Byron,IL,42.1224,-89.2665
Bridge City,LA,29.9321,-90.1594
Puerto Real,PR,18.0762,-67.1861
Colusa,CA,39.2059,-122.0125
Union,OH,39.9090,-84.2896
Junction City,OR,44.2067,-123.2101
Hondo,TX,29.3531,-99.1620
University Park,IL,41.4461,-87.7154
Ephraim,UT,39.3564,-111.5847
Mountainside,NJ,40.6811,-74.3600
Chestertown,MD,39.2182,-76.0714
Belle Haven,VA,38.7775,-77.0574
Seward,NE,40.9099,-97.0957
Sturgis,SD,44.4110,-103.4975
Beacon Square,FL,28.2118,-82.7504
St. Martinville,LA,30.1263,-91.8319
Harrisville,UT,41.2853,-111.9859
Mead,WA,47.7795,-117.3500
Huron,OH,41.3913,-82.5635
Loomis,CA,38.8093,-121.1955
King,NC,36.2766,-80.3564
Latimer,MS,30.4972,-88.8607
Youngtown,AZ,33.5846,-112.3047
Russellville,KY,36.8393,-86.8950
North Branch,MN,45.5137,-92.9601
Middlebury,VT,44.0079,-73.1575
Milford,OH,39.1699,-84.2811
Kingsland,TX,30.6651,-98.4545
Greenbrier,TN,36.4239,-86.7976
Lake Mathews,CA,33.8250,-117.3683
Eldridge,IA,41.6390,-90.5809
Moapa Valley,NV,36.6078,-114.4566
Sunnyvale,TX,32.7974,-96.5577
Bee Cave,TX,30.3084,-97.9629
Lucas Valley-Marinwood,CA,38.0405,-122.5765
Lovejoy,GA,33.4426,-84.3176
Fircrest,WA,47.2307,-122.5157
Yabucoa,PR,18.0469,-65.8792
Trumann,AR,35.6771,-90.5261
Mendota,IL,41.5553,-89.1042
Huntertown,IN,41.2155,-85.1715
Crossett,AR,33.1280,-91.9631
Old Greenwich,CT,41.0253,-73.5691
River Park,FL,27.3214,-80.3307
Bermuda Dunes,CA,33.7434,-116.2874
Mount Vernon,IN,37.9364,-87.8959
Moores Mill,AL,34.8491,-86.5222
St. Francis,MN,45.3991,-93.3902
Kirtland,OH,41.5969,-81.3406
Aquia Harbour,VA,38.4597,-77.3806
Marion,SC,34.1787,-79.3966
Kimberly,WI,44.2670,-88.3377
South Patrick Shores,FL,28.2020,-80.6137
Taylor Mill,KY,39.0092,-84.4988
Perry,FL,30.1090,-83.5821
Valley Park,MO,38.5513,-90.4924
Columbus,WI,43.3354,-89.0300
Mexia,TX,31.6809,-96.4833
Marvin,NC,34.9890,-80.8032
Gypsum,CO,39.6285,-106.9334
Fowler,CA,36.6243,-119.6737
Kingston,RI,41.4738,-71.5236
Lincoln,AL,33.5935,-86.1371
Guánica,PR,17.9698,-66.9309
Inniswold,LA,30.3982,-91.0710
Medfield,MA,42.1870,-71.3032
Lutherville,MD,39.4239,-76.6176
Putnam,CT,41.9198,-71.9088
Brattleboro,VT,42.8588,-72.5628
Whitmore Lake,MI,42.4235,-83.7524
Millersville,TN,36.3968,-86.7111
Cortland,OH,41.3320,-80.7195
Lexington,TN,35.6618,-88.3945
Pembroke Park,FL,25.9852,-80.1777
Lake Hallie,WI,44.8921,-91.4199
Ellettsville,IN,39.2322,-86.6232
Montevallo,AL,33.1246,-86.8476
New Milford,CT,41.5842,-73.4064
Bath,NY,42.3363,-77.3180
Mount Healthy,OH,39.2338,-84.5469
Naples Manor,FL,26.0892,-81.7254
Allendale,NJ,41.0333,-74.1333
Snowflake,AZ,34.5225,-110.0913
Rupert,ID,42.6189,-113.6740
Bayville,NY,40.9076,-73.5602
Litchfield,IL,39.1959,-89.6295
Lacy-Lakeview,TX,31.6292,-97.1052
Green Knoll,NJ,40.6048,-74.6150
Sitka,AK,57.2401,-135.3153
Roaring Spring,PA,40.3348,-78.3958
Woodfin,NC,35.6458,-82.5914
Rumson,NJ,40.3626,-74.0046
Homeacre-Lyndora,PA,40.8721,-79.9211
Broadway,VA,38.6083,-78.8016
Medina,MN,45.0326,-93.5834
Gorham,ME,43.6822,-70.4413
Byron Center,MI,42.8121,-85.7279
Thermalito,CA,39.4909,-121.6150
Parkwood,WA,47.5266,-122.5986
Clifton Heights,PA,39.9301,-75.2958
Dahlonega,GA,34.5309,-83.9804
Green Hill,TN,36.2349,-86.5733
Roeland Park,KS,39.0358,-94.6374
Castroville,CA,36.7650,-121.7535
Dayton,MN,45.1906,-93.4758
Taneytown,MD,39.6570,-77.1683
Cherryville,NC,35.3844,-81.3781
East Porterville,CA,36.0573,-118.9713
Canton,NY,44.6004,-75.1703
Crystal Lake,FL,28.0371,-81.9063
Savage,MD,39.1485,-76.8228
West Point,NY,41.3642,-74.0118
Garden Home-Whitford,OR,45.4642,-122.7589
Lauderdale-by-the-Sea,FL,26.1990,-80.0972
Church Hill,TN,36.5204,-82.7150
Belle Plaine,MN,44.6188,-93.7643
Linwood,NJ,39.3436,-74.5708
Ashville,OH,39.7239,-82.9575
Groesbeck,OH,39.2292,-84.5964
Sandersville,GA,32.9827,-82.8089
Blairsville,PA,40.4325,-79.2599
Sturtevant,WI,42.6995,-87.9019
Cherry Hills Village,CO,39.6375,-104.9481
Barrington,NJ,39.8689,-75.0514
Tecumseh,OK,35.2639,-96.9338
Cedarhurst,NY,40.6252,-73.7278
Air Force Academy,CO,38.9942,-104.8639
Folcroft,PA,39.8891,-75.2770
Guadalupe,AZ,33.3664,-111.9633
Belmont,VA,39.0650,-77.4965
North Syracuse,NY,43.1339,-76.1306
Veneta,OR,44.0471,-123.3514
Manorhaven,NY,40.8399,-73.7127
Red Hook,NY,41.9959,-73.8769
Paloma Creek South,TX,33.2100,-96.9327
Battlefield,MO,37.1194,-93.3683
North Caldwell,NJ,40.8629,-74.2576
Beaver Dam,KY,37.4042,-86.8742
Myers Corner,NY,41.5947,-73.8744
Winthrop Harbor,IL,42.4805,-87.8294
Hillsboro,OH,39.2123,-83.6112
Brewton,AL,31.1111,-87.0737
Maple Glen,PA,40.1778,-75.1793
Kermit,TX,31.8540,-103.0924
Meridianville,AL,34.8729,-86.5722
Nevada,IA,42.0186,-93.4635
Talent,OR,42.2404,-122.7807
Trinity,NC,35.8756,-80.0093
Hamilton,AL,34.1346,-87.9755
Normandy Park,WA,47.4343,-122.3436
Lago Vista,TX,30.4519,-97.9908
Ambridge,PA,40.5922,-80.2265
Orchard Mesa,CO,39.0363,-108.5169
Amite City,LA,30.7323,-90.5133
Catasauqua,PA,40.6531,-75.4643
Washington,IA,41.2982,-91.6928
Roslyn Heights,NY,40.7787,-73.6396
Forest Glen,MD,39.0191,-77.0445
Notre Dame,IN,41.7014,-86.2378
Tanglewilde,WA,47.0512,-122.7810
Orlovista,FL,28.5441,-81.4629
Mont Belvieu,TX,29.8524,-94.8784
Enola,PA,40.2908,-76.9348
Cold Spring,KY,39.0130,-84.4349
Keene,TX,32.3955,-97.3226
Walnut Ridge,AR,36.0851,-90.9463
Thompson's Station,TN,35.8090,-86.8994
Stickney,IL,41.8183,-87.7730
Yorketown,NJ,40.3064,-74.3385
Rossford,OH,41.5832,-83.5692
Cushing,OK,35.9798,-96.7602
Homestead Meadows South,TX,31.8110,-106.1643
Plymouth Meeting,PA,40.1100,-75.2794
Lawrence,NY,40.6042,-73.7149
Camp Swift,TX,30.1885,-97.2933
Tuckahoe,NY,40.9530,-73.8230
Litchfield,MN,45.1221,-94.5255
Cumming,GA,34.2064,-84.1337
Kathleen,FL,28.1224,-82.0387
Portage,PA,40.3868,-78.6746
Fox Point,WI,43.1581,-87.9013
Clairton,PA,40.2976,-79.8853
Slippery Rock,PA,41.0695,-80.0580
Oakmont,PA,40.5201,-79.8365
Plaquemine,LA,30.2834,-91.2429
Elkin,NC,36.2621,-80.8441
Plattsmouth,NE,41.0053,-95.8940
Hapeville,GA,33.6609,-84.4093
Crozet,VA,38.0645,-78.6962
Valley Falls,SC,35.0073,-81.9692
Eagle,CO,39.6368,-106.8123
Bowleys Quarters,MD,39.3198,-76.3858
Fairview,GA,34.9296,-85.2940
Russells Point,OH,40.4680,-83.8939
Martins Ferry,OH,40.1014,-80.7253
West View,PA,40.5182,-80.0333
Milford,MI,42.5870,-83.6012
Otis Orchards-East Farms,WA,47.7030,-117.0854
Avon,CO,39.6445,-106.5133
Pimmit Hills,VA,38.9105,-77.1991
Rittman,OH,40.9736,-81.7849
El Rio,CA,34.2452,-119.1568
Monticello,KY,36.8404,-84.8506
Williamston,MI,42.6835,-84.2836
Contra Costa Centre,CA,37.9261,-122.0540
Champion Heights,OH,41.3031,-80.8514
Prospect Park,PA,39.8858,-75.3074
La Habra Heights,CA,33.9602,-117.9510
Saranap,CA,37.8878,-122.0760
Ambler,PA,40.1564,-75.2215
East Rochester,NY,43.1120,-77.4869
Mulvane,KS,37.4788,-97.2724
Lynchburg,TN,35.2846,-86.3587
Camilla,GA,31.2337,-84.2089
East Shoreham,NY,40.9460,-72.8811
Hewlett,NY,40.6422,-73.6942
Cheshire Village,CT,41.5026,-72.8993
Theodore,AL,30.5408,-88.1884
Prairie du Chien,WI,43.0429,-91.1373
Irvington,NY,41.0349,-73.8661
Prestonsburg,KY,37.6816,-82.7662
Edgemoor,DE,39.7551,-75.5070
Moraine,OH,39.6983,-84.2459
Laurel Bay,SC,32.4599,-80.7869
Penn Yan,NY,42.6608,-77.0536
Red Chute,LA,32.5732,-93.6060
South Hill,NY,42.4113,-76.4883
Potomac Mills,VA,38.6547,-77.3012
Columbia,MS,31.2564,-89.8266
Jan Phyl Village,FL,28.0201,-81.7933
Genoa,IL,42.0926,-88.6964
Sidney,MT,47.7152,-104.1680
Glendive,MT,47.1102,-104.7069
Lackland AFB,TX,29.3867,-98.6179
Ironwood,MI,46.4522,-90.1505
Attica,NY,42.8640,-78.2799
Emporia,VA,36.6953,-77.5356
Bridgeport,MI,43.3706,-83.8828
Geneseo,IL,41.4508,-90.1540
Vine Grove,KY,37.8133,-85.9828
Devine,TX,29.1457,-98.9049
Litchfield Park,AZ,33.5024,-112.3586
Liberty,TX,30.0379,-94.7880
Skowhegan,ME,44.7735,-69.7124
Oelwein,IA,42.6715,-91.9133
Hurricane,WV,38.4293,-82.0168
North Riverside,IL,41.8461,-87.8263
Cheverly,MD,38.9254,-76.9140
Lake Murray of Richland,SC,34.1209,-81.2653
Darnestown,MD,39.0960,-77.3033
Valley City,ND,46.9223,-98.0055
Salem,IN,38.6048,-86.0977
Douglas,WY,42.7541,-105.3968
Walkersville,MD,39.4832,-77.3559
Eudora,KS,38.9345,-95.0957
Garrett,IN,41.3526,-85.1238
Branford Center,CT,41.2779,-72.8148
Waikoloa Village,HI,19.9285,-155.8185
Littlestown,PA,39.7452,-77.0892
Bronxville,NY,40.9394,-73.8263
Schriever,LA,29.7334,-90.8310
Andalusia,AL,31.3101,-86.4781
Clarkston Heights-Vineland,WA,46.3876,-117.0831
Las Piedras,PR,18.1784,-65.8708
Walpole,MA,42.1371,-71.2439
Hampstead,MD,39.6104,-76.8550
Piedmont,SC,34.7074,-82.4651
Howland Center,OH,41.2483,-80.7444
Carolina Beach,NC,34.0396,-77.8966
Blackwell,OK,36.8011,-97.3008
Mount Vernon,IA,41.9230,-91.4244
Greenville,IL,38.8866,-89.3893
Mila Doce,TX,26.2230,-97.9601
Rockford,MI,43.1266,-85.5582
Steilacoom,WA,47.1703,-122.5934
Wollochet,WA,47.2828,-122.5769
Yaphank,NY,40.8323,-72.9233
Abilene,KS,38.9229,-97.2251
Rhome,TX,33.0647,-97.4779
Belpre,OH,39.2815,-81.5971
Ellenville,NY,41.7009,-74.3609
Rushville,IN,39.6172,-85.4463
International Falls,MN,48.5884,-93.4083
Prosser,WA,46.2068,-119.7662
Rogersville,TN,36.4081,-83.0043
Jasper,GA,34.4710,-84.4496
Nitro,WV,38.4119,-81.8194
East Glenville,NY,42.8614,-73.9206
Wharton,NJ,40.8999,-74.5808
Johnsburg,IL,42.3830,-88.2476
Buena Vista,VA,37.7319,-79.3569
Sunbury,OH,40.2485,-82.8804
Lochbuie,CO,40.0119,-104.7271
Heathrow,FL,28.7753,-81.3721
Richboro,PA,40.2262,-75.0006
Keyser,WV,39.4394,-78.9822
Cynthiana,KY,38.3860,-84.2993
Tabor City,NC,34.1538,-78.8737
Snyderville,UT,40.7042,-111.5438
Buena Vista,MI,43.4196,-83.8992
Dacula,GA,33.9816,-83.8951
Allegan,MI,42.5299,-85.8462
Lincroft,NJ,40.3391,-74.1283
Schuyler,NE,41.4497,-97.0619
Orange Lake,NY,41.5319,-74.0936
Tipton,IN,40.2820,-86.0422
Kingston Estates,NJ,39.9188,-74.9898
Swarthmore,PA,39.9023,-75.3488
Gladewater,TX,32.5426,-94.9465
Lely Resort,FL,26.0889,-81.7031
Kosciusko,MS,33.0584,-89.5893
St. John,MO,38.7148,-90.3462
Bangor Base,WA,47.7227,-122.7146
Horseheads,NY,42.1689,-76.8299
Silver Lake,NC,34.1408,-77.9090
Red Lion,PA,39.8986,-76.6078
Pepper Pike,OH,41.4801,-81.4619
South Gate Ridge,FL,27.2856,-82.4970
Hamlet,NC,34.8891,-79.7099
Bensley,VA,37.4470,-77.4420
Combee Settlement,FL,28.0596,-81.9053
Lionville,PA,40.0524,-75.6440
White Oak,TX,32.5313,-94.8564
Barnhart,MO,38.3360,-90.4046
"Islamorada, Village of Islands",FL,24.9408,-80.6097
Lakeview,NY,40.6775,-73.6493
Mascotte,FL,28.6110,-81.9107
South Run,VA,38.7467,-77.2754
Gulf Park Estates,MS,30.3801,-88.7581
Pass Christian,MS,30.3270,-89.2436
Jeanerette,LA,29.9157,-91.6758
Waveland,MS,30.2930,-89.3904
Forest Hills,PA,40.4251,-79.8544
Hingham,MA,42.2366,-70.8879
Inverness Highlands South,FL,28.8007,-82.3371
Bridgeport,TX,33.2100,-97.7708
Stone Mountain,GA,33.8034,-84.1724
East Foothills,CA,37.3827,-121.8138
Pleasure Point,CA,36.9618,-121.9715
Rockaway,NJ,40.8969,-74.5155
California,PA,40.0692,-79.9152
New Castle,CO,39.5776,-107.5267
St. Robert,MO,37.8244,-92.1532
Iowa Park,TX,33.9622,-98.6819
Pigeon Forge,TN,35.7977,-83.5623
Huntington Woods,MI,42.4816,-83.1685
Lecanto,FL,28.8359,-82.4880
Richmond,MI,42.8094,-82.7518
Lake Alfred,FL,28.1041,-81.7264
Morris Plains,NJ,40.8357,-74.4786
Powell,WY,44.7958,-108.7681
Corcoran,MN,45.1089,-93.5837
Walker,LA,30.4850,-90.8656
New Whiteland,IN,39.5617,-86.0996
Sylvester,GA,31.5300,-83.8338
Holly Springs,MS,34.7768,-89.4466
Boonville,IN,38.0469,-87.2846
Murillo,TX,26.2642,-98.1233
Orange Beach,AL,30.2941,-87.5851
Solvay,NY,43.0573,-76.2126
Galax,VA,36.6661,-80.9176
Newberry,FL,29.6385,-82.6057
Cameron Park,TX,25.9705,-97.4775
Glenwood,IA,41.0446,-95.7408
Savannah,TX,33.2257,-96.9082
Kenedy,TX,28.8176,-97.8518
Hillandale,MD,39.0254,-76.9751
Edinboro,PA,41.8762,-80.1246
Addis,LA,30.3652,-91.2659
Fruit Heights,UT,41.0277,-111.9081
Pratt,KS,37.6764,-98.7451
Pea Ridge,WV,38.4154,-82.3188
Fruitridge Pocket,CA,38.5326,-121.4558
Wescosville,PA,40.5617,-75.5489
Chelan,WA,47.8414,-120.0263
Blue Bell,PA,40.1474,-75.2687
Nephi,UT,39.7072,-111.8323
Pea Ridge,AR,36.4490,-94.1211
Blakely,PA,41.4859,-75.6012
Covedale,OH,39.1267,-84.6370
Kingston,MA,41.9965,-70.7310
Twin Lakes,WI,42.5192,-88.2489
Fishhook,AK,61.7110,-149.2657
Kennett Square,PA,39.8438,-75.7113
Everman,TX,32.6296,-97.2827
Union Gap,WA,46.5566,-120.4977
Santa Isabel,PR,17.9687,-66.4049
Satsuma,AL,30.8577,-88.0632
Heathcote,NJ,40.3908,-74.5756
